id,lang,arabic,translation,category,reference,grade
2948,es,عن عبدُ الله بنُ عمر رضي الله عنهما قال: «إن الْيهود جاءوا إلى رسول الله فَذَكَرُوا لَه: أَنَّ امرأة منهم وَرجلا زنيا. فَقَال لَهُمْ رَسُولُ الله صلى الله عليه وسلم : مَا تَجِدُون في التَّوراة، في شأْن الرَّجم؟ فَقَالوا: نَفضحهم وَيُجْلَدُون. قَال عبد الله بن سَلام: كذبتم، فيهَا آية الرَّجْم، فَأَتَوْا بِالتَّوراة فَنَشَرُوهَا، فَوَضعَ أحدهم يَده عَلَى آيَة الرَّجْم فقرأ ما قبلها وما بعدها. فَقَال لَه عبد الله بن سَلام: ارْفَعْ يدَك. فَرَفَعَ يده، فَإذا فيهَا آيَةُ الرَّجم، فَقَال: صدَقَ يا محَمَّد، فأمر بِهِما النَّبِيُّ صلى الله عليه وسلم فَرُجِما. قَال: فرأيت الرَّجلَ: يَجْنَأُ عَلَى المرأة يَقِيهَا الْحجارة».,"Relató 'Abdul-lah Ibn 'umar -Al-lah este complacido de ellos-: ""Que un judío y una judía que habían cometido adulterio fueron llevados ante el Mensajero de Al-lah, la paz y las bendiciones de Al-lah sean con él. Entonces el Mensajero de Al-lah les preguntó: «¿Qué encuentran en la Torá (Con respecto al apedreamiento) para el que comete adulterio?». Dijeron: “Los exponemos y los azotamos”. Dijo 'Abdul-lah: «Mienten, hay un versículo que indica al apedreamiento. Trajeron la Torá y la leyeron, hasta llegar al versículo del apedreamiento, el que la estaba leyendo puso su mano sobre el versículo del apedreamiento y leyó solamente lo que estaba antes de su mano y lo que seguía. ‘Abdul-lah ibn Salam, que estaba con el Mensajero de Al-lah, la paz y las bendiciones de Al-lah sean con él, dijo: “Ordénale que levante su mano”. Entonces la levantó y debajo de ella estaba el versículo del apedreamiento. Entonces el Mensajero de Al-lah, la paz y las bendiciones de Al-lah sean con él, dictó sentencia y ambos fueron apedreados. ‘Abdul-lah ibn ‘Umar dijo: “Vi que él la protegía con su cuerpo de las piedras”.",los judíos se acercaron al mensajero de al-lah y le contaron que: un judío y ...,Registrado por Al-Bujari y Muslim,Sahih
2948,en,,,,,
2948,ar,,,,,
2949,es,عن عَبْدُ الله بن عمر رضي الله عنهما «أَنَّ امْرَأَةً وُجِدَتْ فِي بَعْضِ مَغَازِي النَّبِيِّ صلى الله عليه وسلم مَقْتُولَةً، فَأَنْكَرَ النَّبِيُّ صلى الله عليه وسلم قَتْلَ النِّسَاءِ، وَالصِّبْيَانِ».,"Narró ‘Abdu Al-lah Ibn ‘Umar, Al-lah esté complacido de ellos: “Se encontró a una mujer asesinada en una de las batallas del Profeta, la paz y las bendiciones de Al-lah sean con él. Entonces él prohibió matar a las mujeres y a los niños”.","se encontró a una mujer asesinada en una de las batallas del profeta, la paz ...",Registrado por Al-Bujari y Muslim,Sahih
2949,en,,,,,
2949,ar,,,,,
2950,es,عن عمران بن حصين رضي الله عنهما «أن رجلا عَضَّ يَدَ رجل؛ فَنَزَعَ يَدَهُ من فِيهِ؛ فوقعت ثَنِيَّتُهُ؛ فاختصما إلى النبي صلى الله عليه وسلم فقال: يَعَضُّ أحدُكم أخاه كما يَعَضُّ الفَحْلُ؛ لا دِيَةَ لك».,"Narró Umrán Ibn Hasin -Al-lah esté complacido con ellos-: “Un hombre mordió la mano de otro hombre y éste último retiró la mano con violencia de la boca de quien lo mordió, arrancando dos de sus dientes incisivos. Ambos se enfrentaron y acudieron al Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él-. Y éste les dijo: “¡Que alguien muerda a su hermano como si de un animal salvaje se tratase! Le dijo a quién mordió: No te debe pagar ninguna compensación por ello””.",¡que alguien muerda a su hermano como si de un animal salvaje se tratase! le ...,Registrado por Al-Bujari y Muslim,Sahih
2950,en,,,,,
2950,ar,,,,,
2951,es,"عن عبد الله بن عمر رضي الله عنهما «أن رسول الله - صلى الله عليه وسلم - اصْطَنَعَ خَاتَمًا من ذهب، فكان يجعل فَصَّهُ في باطن كَفِّهِ إذا لَبِسَهُ، فصنع الناس كذلك، ثم إنه جلس على المنبر فَنَزَعَهُ فقال: إني كنت أَلْبَسُ هذا الخَاتَمَ ، وأجعل فَصَّهُ من داخل، فرمى به ثم قال: والله لا أَلْبَسُهُ أبدا فَنَبَذَ الناس خَواتِيمَهُمْ».
 وفي لفظ «جعله في يده اليمنى».","Narró Abdullah Ibn Umar -Al-lah esté complacido con ambos- “Que el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- encargó que le hicieran un anillo de oro. Lo solía llevar con la parte de la piedra o el escudo en el interior de la palma de la mano. La gente lo imitó y comenzó a hacer lo mismo. Un día desde lo alto del mimbar lo quitó de su mano y dijo: ‘Solía llevar este anillo dejando su escudo en la parte interna de la mano’ y lo tiró. Luego dijo: ‘¡Por Al-lah, que no vuelvo a llevarlo nunca más!’ La gente también se quitaron los anillos”. En otro relato: “se lo puso en la mano derecha”.",el mensajero de al-lah -la paz y las bendiciones de al-lah sean con él- encar...,Registrado por Al-Bujari y Muslim,Sahih
2951,en,,,,,
2951,ar,,,,,
2952,es,عن عائشة رضي الله عنها: «أَنَّ رسول الله صلى الله عليه وسلم سُئِل عن الْبِتْعِ؟ فقال: كل شَرَابٍ أَسْكَر فهو حَرَامٌ».,"Narró 'Aisha -Al-lah esté complacido con ella-:""El Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- se le preguntó sobre el licor de miel o dátiles .Entonces dijo:""Toda bebida embriagante está prohibida"".",toda bebida que embriaga está prohibida,Registrado por Al-Bujari y Muslim,Sahih
2952,en,,,,,
2952,ar,,,,,
2953,es,عن عبد الله بن أبي أوفى رضي الله عنه أَنَّ رسول الله صلى الله عليه وسلم فِي بَعْض أَيَّامه التي لَقِي فيها العدو انتظر، حتى إذا مَالَتِ الشمس قام فِيهم، فقال: «أَيُّها الناس، لا تَتَمَنَّوْا لِقَاء الْعَدُوِّ، وَاسْأَلوا الله الْعافية فَإِذا لَقِيتموهم فَاصْبِرُوا، وَاعلموا أَنَّ الْجَنَّة تحت ظِلال السُّيوف ثُمَّ قَال النَّبِي صلى الله عليه وسلم: اللهمَّ مُنزِلَ الْكتاب، وَمُجْرِيَ السَّحاب، وَهازم الأَحْزاب: اهْزِمهم، وَانصُرنا علَيهم».,"De 'AbdAl-lah Ibn Abu Aufa -Al-lah esté complacido de él- que el Mensajero de Al-lah, la paz y las bendiciones de Al-lah sean con él dijo: “Estando un día en una de las batallas contra el enemigo incrédulo e idólatra, esperó a que decayera el sol y habló a la gente diciendo: ‘¡Oh gente, no deseen el enfrentamiento con el enemigo y pidan a Al-lah que los ponga a salvo. Pero cuando enfrentan con ellos, tengan paciencia y sepan que el Jardín está bajo la sombra de las espadas!’ Después añadió el Profeta, la paz y las bendiciones de Al-lah sean con él, suplicando a Al-lah: ‘¡Oh Al-lah, Tú que has hecho descender el Libro, que haces correr las nubes y que derrotas a los aliados enemigos. Derrótalos y concédenos la victoria sobre ellos!’. ”","¡oh gente, no deseen el enfrentamiento con el enemigo y pidan a al-lah que lo...",Registrado por Al-Bujari y Muslim,Sahih
2953,en,,,,,
2953,ar,,,,,
2954,es,"عن عَبْدُ الله بن عمر رضي الله عنهما أن عمر قال -على منبر رسول الله- صلى الله عليه وسلم : ""أما بعد، أيها الناس، إنه نزل تحريم الخمر وهي من خمسة: مِنَ العنب، والتمر، والعسل، والحنطة، والشعير. والخمر: مَا خَامَرَ العَقْلَ. ثَلاثٌ وَدِدْتُ أَنَّ رَسُولَ الله صلى الله عليه وسلم كَانَ عَهِدَ إلَيْنَا فِيهَا عَهْداً نَنْتَهِي إلَيْهِ: الجَدُّ، والكَلالَةُ، وأَبْوَابٌ مِنَ الرِّبَا"".","Narró Abdullah Ibn Úma -Al-lah esté complacido con ambos- que Úmar dijo desde el púlpito del Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él-: “¡Oh, Gente! La prohibición del embriagante (Jamr) descendió. Y el embriagante se extrae de cinco productos: uvas, dátiles, miel, trigo y cebada. Jamr es todo aquello que embriaga la mente. Hay tres asuntos que el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- no dejó un veredicto: la herencia del abuelo, la herencia del muerto que no tiene ni padres ni hijos, y algunas formas de usura”.",la prohibición del embriagante (jamr) descendió. y el embriagante se extrae d...,Registrado por Al-Bujari y Muslim,Sahih
2954,en,,,,,
2954,ar,,,,,
2955,es,"عن عَائِشَةُ رضي الله عنها «أَنَّ قُرَيْشا أَهَمَّهُم شَأن المَخْزُومِيَّة التي سَرَقَتْ، فَقَالُوا: مَنْ يُكَلِّمُ فيها رسول الله صلى الله عليه وسلم ؟، فقالوا: وَمَنْ يَجْتَرِئُ عليه إلا أسامة بن زيد حِبُّ رسول الله صلى الله عليه وسلم فَكَلَّمَهُ أسامة، فَقَالَ: أَتَشْفَعُ فِي حَدٍّ مِنْ حُدُودِ الله؟ ثُمَّ قَامَ فَاخْتَطَبَ، فقال: إنَّمَا أَهْلَكَ الذين مِنْ قَبْلِكُمْ أنهم كانوا إذا سرق فيهم الشريف تركوه، وإذا سرق فيهم الضعيف أَقَامُوا عليه الحد، وَأَيْمُ الله: لَوْ أَنَّ فاطمة بنت محمد سَرَقَتْ لَقَطَعْتُ يَدَهَا». 
وَفِي لَفْظٍ «كانت امرأة تَسْتَعِيرُ المَتَاعَ وَتَجْحَدُهُ، فَأَمَرَ النبي صلى الله عليه وسلم بِقَطْعِ يَدِهَا».","Narró Aisha -Al-lah esté complacido con ella-: ""Quraish estaban preocupados por el caso de la majzumiyya que había robado, y dijeron: ¿""Quien podría hablar con el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- sobre este asunto?"". Y quien se atrevería si no Usama Ibn Zayd, que era tan querido por el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él-. Por lo que Usama habló con él, a lo que dijo: ¿Acaso quieres interceder en uno de los castigos establecidos por Al-lah?"". A continuación se levantó y habló a la gente:""Ciertamente lo que destruyó a los vinieron antes que ustedes es que si robaba el que tenía posición social lo dejaban sin castigo, pero si robaba el débil ejecutaban el castigo correspondiente y por Al-lah que si Fatima Bint Mohammad (la hija del Profeta -la paz y las bendiciones de Al-lah sean con él-) hubiera robado le cortaría la mano"". Y en otra expresión ""Una mujer prestaba posesiones ajenas y después lo negaba. Y el Profeta de Al-lah -la paz y las bendiciones de Al-lah sean con él- ordenó que se le cortara la mano"".",la tribu de quraish estaba preocupada por el caso de la mujer majzumiyya que ...,Registrado por Al-Bujari y Muslim,Sahih
2955,en,,,,,
2955,ar,,,,,
2956,es,عن أبي ثَعْلبة الخُشني رضي الله عنه قال: «أَتَيْتُ رسول الله صلى الله عليه وسلم فقلت: يا رسول الله، إنا بأرض قوم أهل كتاب، أَفَنَأْكُلُ في آنِيَتِهِم؟ وفي أرض صيد، أَصِيدُ بِقَوْسِي وبِكَلْبِي الذي ليس بِمُعَلَّمٍ، وبِكَلْبِي المُعَلَّمِ، فما يَصلح لي؟ قال: أمَّا مَا ذَكَرْتَ- يعني من آنية أهل الكتاب-: فإِنْ وجدْتُمْ غيرها فلا تأكلوا فيها، وإِنْ لم تَجِدُوا فاغسِلوهَا، وكلوا فِيهَا، وما صدتَ بِقَوْسِكَ، فذَكَرْتَ اسمَ الله عَلَيه فَكُلْ، وما صِدْتَ بِكَلْبِكَ المُعَلَّمِ، فَذَكَرْتَ اسْمَ الله عليه فَكُلْ، وما صِدْتَ بِكَلْبِكَ غيرِ المُعَلَّمِ فَأَدْرَكْتَ ذَكَاتَهُ فَكُلْ».,"Narró Abu Za'laba Ibn Al­Jushani: Me acerque al Mensajero de Al-lah y dije: ""iOh Mensajero de Al-lh! Estamos viviendo en una tierra habitada por gente del libro. ¿Podemos comer en sus recipientes""? Y en tierra de caza, usualmente cazo usando mi arco, perro entrenado y no entrenado. ¿Que es permitido para mi en este caso? Dijo: ""No coma en sus recipientes si encuentras otros, sino debe lavarlos antes de comer en ellos. Con respecto a tu caza con el arco, coma de él si mencionaste el nombre de Al-lah [Al momento de cazar] y lo que cazas por medio de tu perro entrenado y mencionas el nombre de Al-lah, puedes comer de ello, y lo que cazas por medio de tu perro no entrenado y alcanzaste degollar el animal cazado, también puedes comer de ello"".","me acerque al mensajero de al-lah y dije: ""ioh mensajero de al-lah! estamos v...",Registrado por Al-Bujari y Muslim,Sahih
2956,en,,,,,
2956,ar,,,,,
2957,es,"عن أبي هريرة رضي الله عنه أن النبي صلى الله عليه وسلم قال: «انْتَدَبَ الله (ولمسلم: تَضَمَّنَ الله) لِمَنْ خَرَجَ فِي سَبِيلِهِ، لا يُخْرِجُهُ إلاَّ جِهَادٌ فِي سَبِيلِي، وإيمان بي، وتصديق برسلي فهو عَلَيَّ ضامن: أَنْ أُدْخِلَهُ الجنة، أو أرجعه إلى مسكنه الذي خرج منه، نائلًا ما نال من أجر أو غنيمة».
ولمسلم: «مثل المجاهد في سبيل الله -والله أعلم بمن جاهد في سبيله- كَمَثَلِ الصَّائِمِ القائم، وَتَوَكَّلَ الله لِلْمُجَاهِدِ فِي سَبِيلِهِ إنْ تَوَفَّاهُ: أن يدخله الجنة، أو يرجعه سالما مع أجر أو غنيمة».","Narró Abu Hurayra -Al-lah esté complacido con él- que el Profeta -la paz y las bendiciones de Al-lah sean con él- dijo: ""Al-lah ha facilitado (y en el libro de Muslim ""ha asegurado"") a quien sale a lucha por Su causa, no haciendole salir sino la lucha por Su causa, y la creencia en Él y en Su Mensajero, me ha asegurado para él: que lo haría entrar al paraíso o volvería a su casa de la cual salió, con la recompensa correspondiente (por haber ido a lucha) o con un botín de guerra. Y en el libro de Muslim: ""El que sale a luchar por la causa de Al-lah- y Al-lah sabe más quien va a luchar por Su causa, es como el que está ayunando y haciendo oración (voluntaria) y Al-lah ha asegurado al que lucha por Su causa, si muere hacerlo entrar en el paraíso o si no hacerlo volver salvo con su recompensa o con un botín de guerra"".","al-lah ha asegurado al que lucha por su causa, si muere hacerlo entrar al par...",Todas las narraciónes son registrados por Al-Bujari y Muslim,Sahih
